,Spectral Centroid Overall Standard Deviation,Spectral Rolloff Point Overall Standard Deviation,Spectral Flux Overall Standard Deviation,Compactness Overall Standard Deviation,Spectral Variability Overall Standard Deviation,Root Mean Square Overall Standard Deviation,Fraction Of Low Energy Windows Overall Standard Deviation,Zero Crossings Overall Standard Deviation,MFCC Overall Standard Deviation 1,MFCC Overall Standard Deviation 2,MFCC Overall Standard Deviation 3,MFCC Overall Standard Deviation 4,MFCC Overall Standard Deviation 5,MFCC Overall Standard Deviation 6,MFCC Overall Standard Deviation 7,MFCC Overall Standard Deviation 8,MFCC Overall Standard Deviation 9,MFCC Overall Standard Deviation 10,MFCC Overall Standard Deviation 11,MFCC Overall Standard Deviation 12,MFCC Overall Standard Deviation 13,LPC Overall Standard Deviation 1,LPC Overall Standard Deviation 2,LPC Overall Standard Deviation 3,LPC Overall Standard Deviation 4,LPC Overall Standard Deviation 5,LPC Overall Standard Deviation 6,LPC Overall Standard Deviation 7,LPC Overall Standard Deviation 8,LPC Overall Standard Deviation 9,LPC Overall Standard Deviation 10,Method of Moments Overall Standard Deviation 1,Method of Moments Overall Standard Deviation 2,Method of Moments Overall Standard Deviation 3,Method of Moments Overall Standard Deviation 4,Method of Moments Overall Standard Deviation 5,Spectral Centroid Overall Average,Spectral Rolloff Point Overall Average,Spectral Flux Overall Average,Compactness Overall Average,Spectral Variability Overall Average,Root Mean Square Overall Average,Fraction Of Low Energy Windows Overall Average,Zero Crossings Overall Average,MFCC Overall Average 1,MFCC Overall Average 2,MFCC Overall Average 3,MFCC Overall Average 4,MFCC Overall Average 5,MFCC Overall Average 6,MFCC Overall Average 7,MFCC Overall Average 8,MFCC Overall Average 9,MFCC Overall Average 10,MFCC Overall Average 11,MFCC Overall Average 12,MFCC Overall Average 13,LPC Overall Average 1,LPC Overall Average 2,LPC Overall Average 3,LPC Overall Average 4,LPC Overall Average 5,LPC Overall Average 6,LPC Overall Average 7,LPC Overall Average 8,LPC Overall Average 9,LPC Overall Average 10,Method of Moments Overall Average 1,Method of Moments Overall Average 2,Method of Moments Overall Average 3,Method of Moments Overall Average 4,Method of Moments Overall Average 5,Chroma feature 0,Chroma feature 1,Chroma feature 2,Chroma feature 3,Chroma feature 4,Chroma feature 5,Chroma feature 6,Chroma feature 7,Chroma feature 8,Chroma feature 9,Chroma feature 10,Chroma feature 11
817,12.98,0.1358,0.001576,201.6,0.0009866,0.03625,0.0608,27.06,83.91,2.711,1.967,1.575,1.6,1.511,1.526,1.492,1.428,1.52,1.314,1.455,1.406,0.1061,0.1471,0.1216,0.1025,0.08725,0.08269,0.07602,0.07356,0.06786,0.0,0.1225,12.09,781.4,58940.0,11730000.0,28.54,0.2497,0.001193,1591.0,0.002643,0.1178,0.6671,83.72,-105.7,-1.08,4.23,0.1706,-0.03744,1.746,0.3242,0.6327,-0.1042,-0.2873,0.2373,-0.3328,0.2248,-0.8364,0.1823,-0.3597,-0.09797,-0.1223,-0.0403,0.03924,0.03298,0.02934,0.0,0.4282,71.31,4289.0,234900.0,52720000.0,0.60337794,0.6218831,0.68383586,0.79601336,0.84204024,0.7458034,0.6471076,0.6236398,0.6237479,0.6121876,0.63222414,0.62392396
818,11.03,0.1169,0.001898,185.6,0.001037,0.0354,0.04436,27.19,50.53,4.086,2.966,1.86,1.875,2.04,1.822,1.728,1.613,1.571,1.387,1.401,1.627,0.08545,0.2436,0.1968,0.1347,0.1164,0.08664,0.09294,0.08219,0.08536,0.0,0.1256,15.28,1060.0,85980.0,16030000.0,21.96,0.1632,0.001334,1589.0,0.002859,0.1207,0.5843,63.97,-103.5,2.903,2.23,0.09003,-0.5332,1.01,0.5048,0.4382,0.2925,-0.3815,0.08639,-0.4233,-0.618,-0.8993,0.3005,-0.1974,-0.01963,-0.01895,-0.00192,0.03651,0.04212,0.03127,0.0,0.3862,58.81,3797.0,283900.0,55650000.0,0.5657949,0.5164662,0.56039184,0.6787334,0.6646758,0.60272515,0.56428796,0.5557462,0.5872072,0.5977539,0.60717005,0.6021126
819,6.723,0.04592,0.00173,194.4,0.001032,0.03751,0.04224,14.58,50.97,2.889,3.122,1.764,2.765,2.189,2.12,1.744,1.626,1.644,1.351,1.687,1.605,0.05445,0.2869,0.179,0.1441,0.1348,0.1363,0.158,0.1119,0.09168,0.0,0.1235,10.92,1060.0,82800.0,16740000.0,17.46,0.09929,0.001506,1598.0,0.003218,0.1301,0.5189,47.76,-105.2,6.946,-0.8242,0.05825,-0.2785,0.5837,0.9281,0.4241,0.6655,-0.7803,-0.5525,-0.1488,-0.5335,-0.9432,0.4197,0.06793,0.0125,0.03516,0.001774,-0.0135,0.03107,0.03893,0.0,0.3644,47.85,3436.0,348300.0,63530000.0,0.51149386,0.47089317,0.5139913,0.62559575,0.63139695,0.49141544,0.42328203,0.3962593,0.42256126,0.46583277,0.51291776,0.5618013
820,11.38,0.1233,0.001876,173.8,0.001116,0.03999,0.02763,25.24,51.13,2.297,3.215,1.768,2.442,1.787,1.832,1.687,1.622,1.519,1.526,1.308,1.575,0.0924,0.2195,0.1723,0.1495,0.1185,0.09719,0.08712,0.08617,0.09053,0.0,0.1382,12.1,945.6,60130.0,13060000.0,30.7,0.2483,0.001926,1561.0,0.003223,0.1428,0.5359,85.27,-94.79,-0.03739,2.401,-0.4488,-0.2654,1.582,0.1062,0.2905,-0.1593,-0.723,-0.3835,-0.542,0.3176,-0.8444,0.2715,-0.2723,-0.03474,-0.05,0.01311,0.04672,0.04525,0.04818,0.0,0.5361,68.59,4072.0,248600.0,52410000.0,0.5917899,0.58801943,0.6024241,0.65963894,0.70573395,0.63030684,0.5575827,0.5132356,0.5188265,0.5167431,0.56246364,0.6160248
821,6.873,0.04305,1.496e-07,304.3,1.058e-05,0.0004495,0.3086,7.442,180.9,1.185,1.829,1.987,1.354,0.5716,1.503,1.205,1.133,0.9839,1.007,0.6769,0.5718,0.1949,0.1498,0.07233,0.04249,0.03474,0.02925,0.02897,0.02751,0.03153,0.0,0.000355,12.29,728.4,56360.0,10870000.0,1.327,0.007043,1.632e-08,62.11,1.418e-06,5.915e-05,0.1212,1.481,-1110.0,0.121,-0.3014,-0.3582,-0.2639,-0.06876,0.2945,0.2105,-0.2114,-0.1785,-0.1982,-0.1232,0.1005,-0.04282,0.02966,0.01403,0.00785,0.004863,0.004891,0.004564,0.005203,0.00447,0.0,4.844e-05,2.405,132.5,11020.0,2140000.0,0.042410675,0.0709923,0.074882515,0.054315172,0.03116591,0.023734346,0.022160964,0.023086138,0.024223972,0.024150128,0.024231002,0.029298838
822,26.47,0.1999,0.0004464,827.3,0.001048,0.03985,0.2499,55.59,475.6,5.842,6.173,3.689,3.726,2.824,3.342,3.671,3.364,3.465,3.427,3.865,3.562,0.4558,0.4328,0.2751,0.2111,0.1455,0.1334,0.1522,0.1388,0.146,0.0,0.07503,35.69,2008.0,147500.0,29110000.0,20.23,0.1261,0.0002166,1089.0,0.0008622,0.03381,0.5673,43.11,-507.0,0.9377,-3.511,-2.524,-2.284,-0.2693,-0.6086,-2.145,-2.053,-1.983,-1.587,-2.995,-2.264,-0.5561,0.3696,-0.07342,0.08056,0.05251,0.01516,0.06066,0.07517,0.05527,0.0,0.06686,35.01,1706.0,110600.0,25670000.0,0.23898807,0.19489041,0.15453358,0.15350413,0.14364466,0.21621758,0.29328537,0.30398765,0.2694992,0.26475713,0.25204942,0.253577
823,21.63,0.1507,0.0007053,230.3,0.001073,0.04009,0.05841,41.41,57.21,8.162,7.444,3.549,6.256,3.751,4.425,4.29,3.459,3.615,2.431,4.492,4.664,0.1906,0.3352,0.2975,0.2518,0.195,0.2168,0.2245,0.1516,0.1492,0.0,0.07278,23.35,1660.0,149800.0,25520000.0,28.28,0.1469,0.0005603,1691.0,0.001798,0.06966,0.4776,57.69,-147.3,0.9229,-9.676,-4.478,-2.692,-0.9247,-1.843,-2.361,-4.644,-4.489,-3.814,-1.917,-0.09708,-0.8961,0.6374,0.04704,0.04883,0.08156,0.1004,0.09687,0.1196,0.1141,0.0,0.133,52.16,2801.0,252900.0,48940000.0,0.2940849,0.31260014,0.40235943,0.4874851,0.45153186,0.32001057,0.25139672,0.20796624,0.20229977,0.23619293,0.34679642,0.38621584
824,32.62,0.2248,0.0006595,200.4,0.001143,0.04341,0.06353,61.53,61.32,6.8,8.986,3.404,6.222,3.399,3.548,3.433,3.474,3.062,2.416,2.728,4.285,0.2877,0.4393,0.3735,0.2358,0.2413,0.2024,0.1622,0.1557,0.1392,0.0,0.09953,32.3,2074.0,184500.0,28910000.0,33.02,0.2042,0.0005545,1650.0,0.001643,0.06552,0.4769,70.21,-147.8,4.577,-7.801,-3.545,-6.038,-2.424,-0.6745,-4.856,-3.212,-4.318,-3.76,-2.313,-1.249,-0.8491,0.5863,-0.08492,-0.03063,0.02301,0.1578,0.1718,0.1986,0.141,0.0,0.1521,52.55,2652.0,184600.0,43850000.0,0.4135266,0.43308148,0.48592222,0.5376317,0.45453674,0.27557468,0.2457342,0.25701824,0.30921417,0.34744287,0.418862,0.46382335
825,10.77,0.1054,0.002655,213.6,0.001658,0.06206,0.07554,20.64,86.63,2.236,1.89,1.461,1.561,1.692,1.526,1.857,1.655,1.393,1.364,1.278,1.125,0.1018,0.1469,0.1626,0.1469,0.1222,0.09714,0.09192,0.07542,0.06778,0.0,0.1744,9.629,778.6,76570.0,15310000.0,22.68,0.1931,0.002315,1545.0,0.003744,0.1625,0.6047,68.59,-101.0,0.2403,3.839,1.264,0.0392,0.9579,0.311,-0.3288,0.9562,-0.8752,0.4595,-0.6926,-0.7556,-0.8833,0.3032,-0.4807,0.1384,-0.1747,-0.02751,-0.04025,0.0775,0.07543,0.0,0.5473,59.82,3350.0,196400.0,38040000.0,0.69311893,0.8031456,0.8099186,0.74742204,0.7153045,0.6775566,0.71698093,0.75926685,0.73711485,0.6905221,0.65423596,0.6476324
826,7.93,0.08984,0.002719,184.6,0.001368,0.04581,0.01649,17.26,50.83,2.107,1.645,1.433,1.521,1.469,1.738,2.183,1.305,1.566,1.491,1.172,1.144,0.06124,0.1324,0.1582,0.1562,0.1277,0.102,0.1029,0.09888,0.07888,0.0,0.09485,9.036,806.9,81190.0,17280000.0,18.06,0.1373,0.002247,1581.0,0.003932,0.1651,0.613,56.76,-95.05,1.536,3.821,1.124,-0.6114,1.158,0.3576,-0.5593,0.7622,-0.8221,0.7835,-0.6328,-1.065,-0.921,0.3585,-0.4674,0.1482,-0.171,0.05699,-0.04863,0.1199,0.07338,0.0,0.5051,53.33,2999.0,187600.0,33450000.0,0.6327691,0.75121224,0.7912589,0.76751477,0.70605415,0.67920095,0.72002864,0.81742007,0.76298136,0.6849354,0.6126108,0.57626617
827,8.799,0.1037,0.002605,178.6,0.001381,0.04561,0.01726,19.09,50.45,2.044,1.645,1.46,1.528,1.491,1.746,1.93,1.276,1.32,1.299,1.293,1.115,0.06295,0.1496,0.1645,0.1629,0.1201,0.1162,0.08844,0.09802,0.07597,0.0,0.1094,9.462,854.6,79720.0,17270000.0,20.61,0.1689,0.002368,1582.0,0.003901,0.1663,0.6054,63.39,-93.83,0.6705,3.666,1.059,-0.7195,1.434,1.071,-0.3869,0.4168,-1.258,0.8458,-0.2355,-0.8183,-0.9052,0.3358,-0.4675,0.1276,-0.1868,0.01181,-0.03996,0.1036,0.0805,0.0,0.5346,57.01,3185.0,190800.0,35730000.0,0.6702695,0.77086914,0.82470006,0.79724157,0.72601724,0.6901837,0.73987055,0.7913489,0.7247869,0.6301625,0.59350854,0.60020256
828,8.998,0.1002,0.002758,188.5,0.001474,0.04909,0.02377,22.8,50.86,3.246,1.895,1.803,1.962,2.095,1.688,1.573,1.541,1.331,1.289,1.329,1.17,0.06522,0.1848,0.1861,0.1495,0.1533,0.106,0.09569,0.0905,0.07573,0.0,0.1386,13.24,1015.0,86900.0,18380000.0,14.69,0.1076,0.002105,1565.0,0.003578,0.1472,0.6028,46.28,-103.5,2.694,3.914,1.842,-0.8649,1.629,1.019,-0.3578,0.4073,-1.286,0.6261,-0.04537,-0.4251,-0.9384,0.3814,-0.4226,0.1243,-0.1394,0.03892,0.001309,0.1446,0.08386,0.0,0.3957,47.32,2739.0,185700.0,32330000.0,0.70774686,0.80409074,0.8530491,0.81658113,0.70028263,0.6522894,0.70272475,0.6781803,0.62087995,0.61882716,0.60014194,0.6300619
829,10.73,0.1051,0.004579,209.2,0.002181,0.08157,0.07483,20.88,87.09,2.225,1.906,1.442,1.552,1.68,1.507,1.866,1.646,1.394,1.345,1.273,1.115,0.1021,0.1478,0.1657,0.1472,0.1203,0.09411,0.09167,0.07558,0.0679,0.0,0.2288,9.636,780.6,76810.0,15370000.0,22.61,0.1931,0.004013,1546.0,0.004922,0.2134,0.5986,68.7,-94.74,0.2505,3.836,1.249,0.03073,0.9683,0.3167,-0.3377,0.9614,-0.8889,0.466,-0.6946,-0.7716,-0.8835,0.3024,-0.4795,0.1386,-0.1754,-0.02739,-0.0405,0.07793,0.07694,0.0,0.7183,59.77,3350.0,196700.0,38070000.0,0.6890822,0.7978835,0.8134161,0.75297195,0.7179906,0.6806792,0.71047896,0.7583975,0.7370821,0.6946216,0.6563353,0.6452341
830,7.905,0.09074,0.004721,174.1,0.00182,0.06078,0.02526,19.52,51.21,2.539,1.706,1.51,1.614,1.602,1.749,2.151,1.379,1.614,1.474,1.182,1.166,0.06664,0.1561,0.1826,0.1451,0.1334,0.09399,0.0932,0.09512,0.07012,0.0,0.1313,9.885,857.7,83870.0,17580000.0,17.47,0.1208,0.004344,1581.0,0.005664,0.2371,0.5921,55.23,-87.38,2.5,4.205,1.094,-0.7551,0.9337,0.145,-0.7025,0.6623,-0.7704,0.8714,-0.4666,-0.9458,-0.9243,0.3058,-0.3709,0.0729,-0.08598,0.05077,-0.02183,0.1163,0.08152,0.0,0.7192,54.61,3376.0,238200.0,43730000.0,0.58421177,0.7091434,0.76178515,0.75125605,0.7098276,0.6946127,0.72369206,0.7830169,0.7149195,0.63048345,0.55995965,0.5308772
831,8.521,0.1036,0.004571,183.1,0.001847,0.06084,0.02551,19.24,50.8,2.237,1.722,1.531,1.598,1.639,1.675,1.901,1.288,1.298,1.302,1.326,1.13,0.06819,0.1527,0.1589,0.1456,0.1001,0.1025,0.08654,0.0956,0.07053,0.0,0.1483,10.19,855.5,72450.0,16030000.0,19.85,0.1519,0.004528,1578.0,0.00556,0.2361,0.5878,62.3,-86.06,1.582,4.082,0.9132,-0.8447,1.135,0.774,-0.4579,0.4496,-1.119,0.9744,-0.1119,-0.7233,-0.909,0.2967,-0.4076,0.07641,-0.1226,0.02142,-0.03168,0.1128,0.09451,0.0,0.756,57.73,3450.0,223500.0,42170000.0,0.6054407,0.70495117,0.76339436,0.7594309,0.72750556,0.71950823,0.7677539,0.805408,0.7134399,0.6075869,0.5582551,0.5497285
832,6.213,0.05707,0.004825,184.1,0.001918,0.06756,0.04039,17.47,51.44,3.312,2.12,2.114,1.915,1.881,1.788,1.527,1.578,1.438,1.339,1.253,1.155,0.05581,0.191,0.2061,0.1249,0.1093,0.08632,0.08195,0.08547,0.07673,0.0,0.2028,11.11,896.9,81180.0,16590000.0,13.08,0.07521,0.004501,1565.0,0.005928,0.2405,0.5595,41.74,-91.95,5.737,3.817,0.8878,-1.219,1.025,0.482,-0.2193,0.7966,-1.077,0.5986,0.007347,-0.354,-0.954,0.3722,-0.2584,0.1235,-0.04313,0.09119,0.03361,0.1295,0.09052,0.0,0.6417,45.42,2983.0,251900.0,43750000.0,0.58314407,0.7174223,0.7085537,0.66778964,0.669451,0.70327973,0.7854859,0.7424588,0.6151807,0.54939646,0.49811935,0.5090026
833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1150.0,-8.527e-14,2.842e-14,-8.527e-14,5.684e-14,1.35e-13,9.948e-14,-8.527e-14,1.492e-13,-1.563e-13,-2.132e-14,-4.69e-13,8.527e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08454743,0.08585652,0.09306158,0.098233365,0.120176084,0.100271314,0.08779693,0.0925327,0.098478265,0.093166195,0.0876175,0.087667204
834,30.22,0.1706,0.0006886,840.3,0.001558,0.05891,0.223,56.26,486.4,14.35,7.135,3.097,3.086,2.578,2.619,1.858,1.834,1.6,1.44,1.69,1.442,0.5037,0.3193,0.2711,0.2673,0.1755,0.1272,0.1162,0.1048,0.0868,0.0,0.09845,36.23,2566.0,292900.0,52290000.0,11.88,0.06271,0.0001915,933.7,0.001276,0.04892,0.5374,24.75,-602.1,12.81,4.952,-1.35,0.1401,-1.003,-0.9415,0.01434,0.3111,0.3867,0.296,0.2175,-0.1472,-0.5008,0.1265,0.2221,0.2116,0.06055,0.04177,-0.007289,0.03817,0.006273,0.0,0.07951,26.5,2218.0,228900.0,47410000.0,0.21462229,0.23058431,0.29733163,0.3524313,0.40495637,0.46766517,0.47213876,0.4664816,0.391779,0.31073734,0.24627398,0.22028124
835,26.75,0.1489,0.0005891,829.3,0.00144,0.05418,0.2202,50.84,480.6,15.39,6.567,3.491,2.986,3.166,2.369,1.926,1.589,1.531,1.553,1.814,1.503,0.4919,0.3583,0.2655,0.2655,0.1616,0.1574,0.1419,0.1046,0.1,0.0,0.0907,34.35,2347.0,257000.0,45350000.0,11.59,0.05975,0.0001866,984.7,0.001234,0.0472,0.5121,24.4,-567.1,14.1,4.959,-2.167,0.6417,-1.13,-1.29,0.5819,0.03124,0.2061,0.4952,0.5318,-0.1705,-0.5415,0.1967,0.2278,0.2325,0.04509,0.03006,-0.002855,0.02273,-0.02441,0.0,0.07658,26.05,2053.0,217900.0,42900000.0,0.1683129,0.18695481,0.24129574,0.29291177,0.3806809,0.48838243,0.5105002,0.49947426,0.4038026,0.29865476,0.2293121,0.18300834
836,39.2,0.1956,0.0007665,395.2,0.001627,0.06105,0.05006,74.33,217.4,10.73,8.696,4.339,3.646,2.907,2.932,2.446,2.158,2.391,1.998,2.066,1.789,0.3904,0.3571,0.2069,0.2146,0.2287,0.1905,0.1638,0.1336,0.125,0.0,0.09738,34.27,1804.0,215400.0,32570000.0,19.36,0.09913,0.0004429,1596.0,0.002574,0.09762,0.4309,40.99,-205.6,22.59,4.921,-3.985,0.8915,-0.521,-0.8163,1.408,0.9292,-0.521,0.03292,-0.1771,-0.7004,-0.8563,0.4432,0.3734,0.3125,-0.004095,-0.02534,-0.02745,0.06103,0.00592,0.0,0.1499,37.58,2876.0,328500.0,65200000.0,0.39373648,0.4878679,0.4327482,0.50252694,0.6322088,0.68617624,0.7383855,0.6310284,0.4775111,0.40429658,0.34122702,0.32020426
837,7.242,0.06682,0.002545,287.6,0.001616,0.05825,0.1041,20.13,88.2,9.044,4.538,2.095,2.057,2.325,2.453,2.688,4.324,4.761,3.627,1.441,1.984,0.08775,0.3942,0.2306,0.1011,0.09199,0.09522,0.09399,0.08281,0.07384,0.0,0.2145,21.33,2029.0,159200.0,31610000.0,18.03,0.1156,0.001586,1735.0,0.004297,0.1709,0.4913,51.39,-118.5,7.71,-2.617,0.2029,-1.222,1.575,2.263,-2.271,-3.711,-4.656,-2.328,0.2502,1.476,-0.9303,0.4632,-0.03828,-0.01848,-0.02572,-0.003714,-0.01086,0.01994,0.008883,0.0,0.4338,43.89,2664.0,212900.0,40410000.0,0.45957267,0.4931173,0.5205805,0.5605205,0.74035263,0.53417623,0.45514423,0.5713632,0.44308397,0.3198956,0.31754637,0.36356565
838,10.09,0.08491,0.002762,218.4,0.001392,0.05123,0.01619,29.77,59.83,8.13,3.719,2.761,2.751,2.171,1.872,1.788,1.758,1.523,1.456,1.456,1.224,0.069,0.2874,0.2249,0.1342,0.12,0.09646,0.08695,0.07265,0.06436,0.0,0.2111,23.84,1938.0,160300.0,31870000.0,11.64,0.08409,0.00203,1531.0,0.003382,0.1356,0.5376,38.62,-122.9,5.633,0.2964,1.873,0.6038,1.301,1.85,-0.1202,-0.2584,-1.187,0.3254,-0.05906,0.2275,-0.9468,0.1902,-0.07066,0.01957,-0.0428,-0.01776,-0.03024,0.02181,0.02513,0.0,0.3556,43.0,3146.0,266400.0,50870000.0,0.66231513,0.73780847,0.8090793,0.81149465,0.7819092,0.76788145,0.7745416,0.84826225,0.70791554,0.6076546,0.5600668,0.5470689
839,10.5,0.09453,0.002256,179.8,0.001175,0.03786,0.03223,25.8,50.8,3.341,1.682,1.589,1.75,1.476,1.486,1.418,1.323,1.352,1.263,1.209,1.254,0.07423,0.2187,0.12,0.07292,0.07732,0.07787,0.07424,0.07596,0.06591,0.0,0.1253,15.22,1135.0,72770.0,15540000.0,19.56,0.1455,0.001705,1565.0,0.003613,0.1532,0.6213,61.91,-99.16,1.279,0.7091,1.063,-0.2127,0.4502,1.682,-0.5467,-1.353,-1.064,0.4925,-0.5102,-0.1999,-0.9024,0.1387,-0.1129,-0.01769,-0.03741,-0.04311,-0.09244,-0.01583,0.02632,0.0,0.5026,61.57,4315.0,319700.0,63330000.0,0.5877617,0.5935407,0.7111889,0.73845,0.73422533,0.6511533,0.62750953,0.81836563,0.6700994,0.52752703,0.5223077,0.53064775
840,9.708,0.08398,0.002609,221.6,0.001477,0.05505,0.04609,25.65,55.37,6.207,3.311,2.6,2.422,1.773,1.698,1.683,1.44,1.384,1.464,1.202,1.128,0.06579,0.2959,0.1889,0.1274,0.101,0.08664,0.07921,0.07136,0.06508,0.0,0.1943,19.28,1642.0,126100.0,25840000.0,15.68,0.1132,0.00208,1567.0,0.003588,0.1494,0.5551,49.78,-107.4,3.36,-1.078,1.231,-0.3345,0.528,1.141,-0.514,-0.7108,-1.493,0.1915,-0.2058,0.08127,-0.9301,0.2317,-0.1049,0.002525,-0.06288,-0.05138,-0.03789,0.01519,0.01742,0.0,0.4447,52.37,3655.0,292300.0,56040000.0,0.67575794,0.7290691,0.7410468,0.66774863,0.6421027,0.63503623,0.7110539,0.8482007,0.64437354,0.4969079,0.47025302,0.51838493
841,9.936,0.09864,0.003924,265.9,0.00162,0.05476,0.06382,22.55,85.34,6.71,3.363,2.021,2.085,2.088,2.335,1.844,3.469,4.152,2.847,1.472,2.216,0.1046,0.3676,0.2005,0.1013,0.1058,0.1075,0.1059,0.09004,0.0795,0.0,0.2076,20.07,1790.0,136800.0,26830000.0,21.75,0.143,0.002783,1699.0,0.005572,0.2243,0.5335,59.69,-101.8,3.543,-2.816,-0.1038,-1.202,1.07,1.592,-1.545,-3.395,-3.828,-1.058,0.08528,1.033,-0.9096,0.4422,-0.04199,-0.01541,-0.02112,0.01142,-0.0004712,0.03234,0.01365,0.0,0.6178,51.76,3163.0,249400.0,47830000.0,0.4138194,0.45783326,0.49659052,0.5104373,0.6552624,0.48670122,0.45437267,0.61867154,0.45905867,0.30358008,0.30112907,0.3296432
842,10.67,0.1047,0.004049,207.9,0.001611,0.05867,0.03019,27.97,52.1,3.996,3.677,2.47,2.931,2.087,2.031,2.023,1.961,1.936,1.857,1.742,1.592,0.0818,0.2827,0.1979,0.1629,0.1538,0.1332,0.1258,0.1366,0.1127,0.0,0.232,15.49,1175.0,91230.0,17470000.0,19.75,0.1462,0.004193,1579.0,0.004766,0.1964,0.5261,59.07,-98.14,1.9,-0.413,0.5829,-0.3864,0.3048,1.517,0.2078,-0.9315,-0.8743,-0.2445,-0.6897,-0.2261,-0.9079,0.2508,-0.07961,0.02907,-0.1031,0.01711,-0.07021,-0.03619,0.03054,0.0,0.6026,56.67,3990.0,324000.0,62000000.0,0.55929506,0.5920099,0.5812295,0.5616279,0.577674,0.5668242,0.57693833,0.6721309,0.58645844,0.47333717,0.4860185,0.47393355
843,10.35,0.1038,0.003516,185.8,0.001462,0.04739,0.02555,24.07,51.1,2.655,2.384,1.79,1.961,1.682,1.648,1.581,1.637,1.402,1.553,1.506,1.46,0.07801,0.2413,0.1673,0.09725,0.09528,0.09165,0.09428,0.09651,0.08429,0.0,0.1462,13.11,974.5,63830.0,12490000.0,23.13,0.1754,0.003586,1573.0,0.004934,0.2103,0.5323,69.57,-90.32,0.8276,0.2216,0.6455,-0.7843,0.3233,1.794,-0.2123,-1.268,-1.163,-0.2333,-0.7135,-0.4581,-0.8888,0.2089,-0.1009,-0.01903,-0.04564,-0.03123,-0.08512,-0.02088,0.04859,0.0,0.7108,62.86,4271.0,318900.0,62920000.0,0.55508274,0.5399971,0.6211211,0.6518531,0.62126243,0.51239187,0.4967313,0.6894522,0.5767213,0.4850652,0.5378799,0.51265895
844,11.79,0.1127,0.003685,195.8,0.001632,0.05803,0.03075,23.78,51.42,3.059,2.986,2.385,2.55,1.809,1.842,1.766,1.597,1.475,1.706,1.453,1.346,0.0807,0.2707,0.1923,0.1429,0.1138,0.1284,0.1048,0.1077,0.1116,0.0,0.1796,13.44,1103.0,83710.0,16070000.0,21.55,0.1603,0.003828,1562.0,0.004738,0.1994,0.5708,63.28,-93.64,0.7597,-0.5624,0.08294,-0.7707,0.6494,0.9646,-0.4192,-0.6766,-1.272,-0.4245,-0.4003,-0.2414,-0.9014,0.2434,-0.13,-0.01046,-0.05574,-0.009516,-0.04728,-0.0008515,0.02288,0.0,0.6398,60.38,4091.0,314300.0,61360000.0,0.6314452,0.66747034,0.6442861,0.55708027,0.52861494,0.52794623,0.6127947,0.7362219,0.56920075,0.44806692,0.4572528,0.49305353
845,27.92,0.1544,0.001705,780.5,0.00164,0.06683,0.3173,53.45,469.5,5.965,5.337,4.223,3.042,1.821,2.25,1.766,2.427,2.24,2.911,2.102,1.566,0.4636,0.3573,0.2028,0.1705,0.1188,0.1064,0.1053,0.1057,0.101,0.0,0.1987,34.96,1774.0,159400.0,27210000.0,21.07,0.1131,0.0004509,928.2,0.0008142,0.0337,0.5693,38.55,-574.0,-0.08422,-4.85,-3.169,-1.44,0.1046,0.4796,-0.4759,-1.114,-0.8539,-0.5853,-0.8755,-0.8021,-0.5214,0.3627,0.05443,0.08968,0.03895,0.0466,0.03961,0.0574,0.05154,0.0,0.09971,36.05,1812.0,146900.0,27880000.0,0.28166077,0.24658735,0.22892544,0.22933334,0.25421616,0.2351806,0.1993035,0.21904913,0.17617746,0.1959815,0.26019812,0.26110068
846,37.32,0.2031,0.001182,257.4,0.001187,0.04388,0.0212,68.51,56.13,10.43,8.911,4.686,5.207,3.659,3.702,3.094,3.356,4.254,4.007,3.271,2.715,0.3402,0.2937,0.2971,0.2643,0.2682,0.2156,0.2068,0.1985,0.205,0.0,0.1105,32.06,1352.0,151700.0,19750000.0,39.39,0.2217,0.001073,1691.0,0.002078,0.08355,0.4722,83.14,-135.7,1.421,-3.133,-1.203,-2.33,-0.4018,0.1448,0.4165,-2.341,-1.358,-1.641,-2.175,-1.308,-0.7926,0.5075,-0.003391,0.1248,-0.1328,0.1365,0.01317,0.03486,0.09453,0.0,0.2003,65.09,3218.0,225800.0,46010000.0,0.41931918,0.42179573,0.35802996,0.31342983,0.3930273,0.41055208,0.41245282,0.46977314,0.42090765,0.34590587,0.37652948,0.37156513
